SampleID	Dysbiosis_index
SRR3206675	-1.8623259348418766
SRR3206677	-1.4586424739746393
SRR3206678	-2.4917960055972905
SRR3206671	-2.061484969572198
SRR3206676	-2.0033430741423905
SRR3206653	-2.546203434446615
SRR3206656	-1.9225824038960106
SRR3206663	-1.9891603120248496
SRR3206655	-1.7409823228502979
SRR3206644	-2.241952845810648
SRR3206682	-2.5167695119778886
SRR3206640	-0.7876538863781118
SRR3206658	-1.720642948014385
SRR3206643	-1.9074681356646257
SRR3206651	-2.177968994868588
SRR3206646	-2.648236315347629
SRR3206641	-1.2795349778056102
SRR3206670	-2.2606364888392303
SRR3206662	-0.9189266388735148
SRR3206660	-1.5865899064672018
SRR3206681	-2.6276362726044593
SRR3206667	-1.6715687611153531
SRR3206669	-1.4408205765537645
SRR3206673	-1.3357738250303266
SRR3206657	-1.0685035638002238
SRR3206648	-1.7944858871473641
SRR3206654	-2.623636487883144
SRR3206649	-2.753762458734537
SRR3206666	-1.6040504479722046
SRR3206679	-1.1042460600821735
SRR3206672	-1.875057133021444
SRR3206659	-0.8688410580327376
SRR3206661	-1.6561341522612134
SRR3206645	-1.5104182453313342
SRR3206652	-2.5737157398791584
SRR3206664	-2.5345628304200454
SRR3206650	-1.7845363536349277
SRR3206647	-1.0751562626053084
SRR3206680	-2.528676775082639
SRR3206642	-1.3259017964138058
SRR3206674	-0.8155805353048134
SRR3206665	-1.6942172288967408
SRR3206668	-1.0293288239689613
