SampleID	Dysbiosis_index
ERR1383848	-4.713591085792397
ERR1382570	-3.721932779208732
ERR1384327	-2.049803555920614
ERR1383709	-2.5679293035617143
ERR1385115	-4.517575660991281
ERR1383789	-4.814696897398772
ERR1383199	-2.886246285692495
ERR1384142	-3.4594316186372973
ERR1384435	-3.4910709358112544
ERR1384728	-3.7287982732948075
ERR1384309	-4.228198043017653
ERR1384292	-1.9821519986670755
ERR1385104	-4.765029512584083
ERR1383185	-5.646476889933861
ERR1383710	-1.7641313464070885
ERR1384431	-5.593136432166856
ERR1383162	-4.660250628025393
ERR1385436	-3.1122095035860253
ERR1384778	-4.252818009790658
ERR1385068	-3.9556967733831665
ERR1385392	-4.177660650221918
ERR1382292	-2.948845912049897
ERR1382847	-3.4594316186372973
ERR1385512	-3.6111147885771246
ERR1385100	-5.771789562073888
ERR1382998	-3.774304955990709
ERR1384065	-5.842064576345252
ERR1384282	-5.01919356523331
ERR1384202	-3.0105692417101872
ERR1383273	-3.774304955990709
ERR1384310	-1.2660121056336895
ERR1382750	-2.917885602866452
ERR1384995	-3.6111147885771246
ERR1385506	-3.6194508771064466
ERR1383781	-3.925386939225908
ERR1382624	-4.687167361048055
ERR1384690	-2.460872152996512
ERR1385025	-3.8248423487864454
ERR1382555	-1.9846792007162442
ERR1384312	-3.008841876751807
ERR1383255	-2.76014596426536
ERR1383434	-5.325203226920223
ERR1384605	-4.765029512584083
ERR1383651	-0.7321884539043343
ERR1383314	-1.9902189792074145
ERR1383593	-1.5713520692025031
ERR1384471	-3.774304955990709
ERR1383488	-4.12528847343994
ERR1385050	-3.721932779208732
ERR1383347	-3.748356503953074
ERR1385246	-2.4771336203707564
ERR1384627	-4.576349370416448
ERR1383217	-3.774304955990709
ERR1382607	-4.228198043017653
ERR1383390	-2.6573294780529966
ERR1384507	-3.5220312449946998
ERR1383758	-4.713591085792397
ERR1383052	-3.925386939225908
ERR1384920	-1.1771276876006662
ERR1383592	-3.4910709358112544
ERR1383249	-4.070943251891633
ERR1385258	-2.2768402053588246
ERR1384572	-1.101003318683476
ERR1383476	-4.359226636310338
ERR1383509	-3.0105692417101872
ERR1382359	-3.094402224715622
ERR1383705	-1.423937558602077
ERR1385304	-8.939579214314692
ERR1383554	-3.6396274763195375
ERR1382524	-2.035128223403602
ERR1383008	-2.444784842672896
ERR1385337	-2.901221845521827
ERR1384303	-4.6048620581588615
