SampleID	Dysbiosis_index
SRR7690059	-5.420151630975486
SRR7690167	-0.8416344043314109
SRR7690072	0.20498173778762865
SRR7690179	0.4813398696469987
SRR7690193	1.4671260104272978
SRR7690203	-0.8690393221168372
SRR7690171	0.8836758820327683
SRR7690185	1.3609976595659548
SRR7690148	-2.395692149559417
SRR7690122	-2.724597036735788
SRR7690043	-3.4594316186372973
SRR7690188	-0.7596410321341034
SRR7690039	-2.2541380053453977
SRR7690132	-1.9821519986670755
SRR7690088	-2.670353991951801
SRR7690079	0.1244473709244885
SRR7690120	-1.82742054511171
SRR7690168	-1.2375788251511242
SRR7690111	-1.6682180043705084
SRR7690082	-1.8937696738750773
SRR7690104	-3.742108897442166
SRR7690045	-1.62663168002223
SRR7690092	0.37521151878565556
SRR7690169	-2.8628500346493078
SRR7690115	-2.901221845521827
SRR7690165	-1.2877331750037657
SRR7690071	0.0
SRR7690091	-3.4594316186372973
SRR7690035	-1.8937696738750773
SRR7690154	-1.3133320711989773
SRR7690116	-1.10904275929529
SRR7690058	-0.6234366485357921
SRR7690121	-1.6466914904728627
SRR7690074	0.8985547364404542
SRR7690057	-3.013135402189134
SRR7690127	-2.680287459744466
SRR7690207	-0.536501011764511
SRR7690181	-3.1761975984578426
SRR7690061	1.1219905243786106
SRR7690191	-4.042983170550746
SRR7690170	0.6727053953628225
SRR7690137	-2.1954253737361786
SRR7690183	-1.1632858040792773
SRR7690107	-4.014470482808333
SRR7690062	0.9898042328941115
SRR7690065	-2.6139915493326886
SRR7690076	-2.363547184089102
SRR7690085	-2.6348877260528387
SRR7690158	-3.3601244184483123
SRR7690083	-2.9385994553358565
SRR7690142	-1.7729761299319065
SRR7690036	-3.2160951828752387
SRR7690103	-2.8273233382902005
SRR7690119	-1.254677853478167
SRR7690152	-3.7287982732948075
SRR7690046	0.2606517545227997
SRR7690060	0.4813398696469987
SRR7690063	0.7997013495141688
SRR7690050	-3.079118717117603
SRR7690206	-2.6968553807920537
SRR7690078	-2.08387255725502
SRR7690069	-0.6876761871697349
SRR7690040	-1.448052556506807
SRR7690176	-5.036423408249874
SRR7690128	-0.23900713518734437
SRR7690166	-3.2671538723431977
SRR7690084	-0.4989892776113035
SRR7690055	-2.027480736422107
SRR7690089	-0.3195415020504844
SRR7690075	0.6935729986528256
SRR7690110	-1.573039333345337
SRR7690195	-1.193537558664263
SRR7690209	1.5659793973535834
SRR7690202	-3.3254425790635995
SRR7690041	-2.8234296849156757
SRR7690136	-3.5820272096966095
SRR7690133	-1.6316935510661472
SRR7690049	-2.901221845521827
SRR7690095	-2.680287459744466
SRR7690178	-0.11455976426285579
SRR7690051	-1.8217964344460902
SRR7690052	-1.4050946960312656
SRR7690201	-3.581079066233928
SRR7690097	0.0
SRR7690187	-2.6139915493326886
SRR7690156	-1.9324019218491897
SRR7690099	-1.102685663974564
SRR7690160	-3.3601244184483123
SRR7690093	1.4871151773230118
SRR7690150	-2.073777926139548
SRR7690157	-2.1766823676176212
SRR7690134	-3.797347748702223
SRR7690100	-2.08387255725502
SRR7690129	-3.830438535170645
SRR7690208	-3.097775215686477
SRR7690124	-2.917885602866452
SRR7690145	-0.19136552571582363
SRR7690144	-0.11455976426285579
SRR7690204	-3.5220312449946998
SRR7690126	-1.0573331750659518
SRR7690114	-1.9821519986670755
SRR7690109	-3.056075924406089
SRR7690161	-8.413627929024173
SRR7690189	-1.6682180043705084
SRR7690077	-5.151593178670055
SRR7690159	-3.2962414512237133
SRR7690146	-3.3939920544710147
SRR7690117	0.1244473709244885
SRR7690162	0.443988872974973
SRR7690192	-5.509235174557911
