SampleID	Dysbiosis_index
SRR7554789	-1.3683144007766361
SRR7554778	-1.0503575454712926
SRR7554643	-1.0292658278099263
SRR7554617	-1.1920694615918546
SRR7554743	-0.9388843010483934
SRR7554631	-1.1088069387334665
SRR7554840	-1.2886508265494
SRR7554787	-0.6980230620081671
SRR7554575	-1.110957316566704
SRR7554801	-1.2923284610693266
SRR7554594	-1.065963878808761
SRR7554850	-1.2850002963715739
SRR7554823	-0.6582838518120051
SRR7554749	-1.2346541103542248
SRR7554619	-0.5575098454774925
SRR7554821	-1.2081711406663485
SRR7554844	-0.8378403939801955
SRR7554727	-1.0985600343025201
SRR7554813	-1.1675986659875344
SRR7554513	-1.3967027512425652
SRR7554837	-0.9506108833901571
SRR7554732	-0.8883281026561572
SRR7554733	-0.7135393280931338
SRR7554613	-1.0630607732462662
SRR7554489	-1.18220059257203
SRR7554534	-1.0416599207869894
SRR7554597	-0.515199637425324
SRR7554854	-1.3079560329621238
SRR7554656	-1.1868815724228465
SRR7554651	-0.8088861926403352
SRR7554481	-0.6635418062805527
SRR7554673	-1.3189478195493827
SRR7554492	-1.1807210780820907
SRR7554517	-1.1196904709220077
SRR7554686	-1.0738950704185128
SRR7554763	-0.9278844352175498
SRR7554485	-1.1649607775934627
SRR7554654	-1.26445249799267
SRR7554698	-1.0241078880006078
SRR7554570	-1.225418000298879
SRR7554601	-1.1749419128648124
SRR7554692	-1.348342194777284
SRR7554566	-1.2881414016367396
SRR7554602	-0.5151164329765343
SRR7554848	-1.3018122578244578
SRR7554847	-0.985269358979127
SRR7554500	-1.2808204523138396
SRR7554699	-0.7600649238284051
SRR7554483	-0.8804277980907615
SRR7554759	-1.0687504030655388
SRR7554554	-0.9953037985841259
SRR7554734	-0.9042981859519986
SRR7554807	-1.273250005267899
SRR7554561	-1.3907386021463262
SRR7554480	-1.027667285039646
SRR7554637	-0.6907481209455869
SRR7554662	-1.2624512812447517
SRR7554583	-1.002058650958854
SRR7554620	-1.202223227682722
SRR7554822	-1.2321477623971533
SRR7554614	-1.18183891156041
SRR7554808	-1.2838331419238174
SRR7554770	-1.1528252706975208
SRR7554665	-1.059772582753408
SRR7554738	-0.9469969275347747
SRR7554632	-1.3421548174051474
SRR7554590	-1.1875855966396638
SRR7554797	-1.2652187136136077
SRR7554826	-0.9625846232938006
SRR7554693	-1.0911913254446866
SRR7554576	-1.2067729330909034
SRR7554803	-1.1968692748244147
SRR7554585	-0.7907764420440296
SRR7554762	-1.0050058834332887
SRR7554646	-0.9180258871840455
SRR7554550	-1.4078590933201143
SRR7554578	-1.0409845586796111
SRR7554556	-1.0958255642489634
SRR7554588	-1.0184161916729113
SRR7554805	-0.9244120354179468
SRR7554755	-1.1974087584205415
SRR7554531	-0.5464677295778128
SRR7554515	-0.6667262530213525
SRR7554582	-0.8554221067289187
SRR7554694	-0.7758071960738487
SRR7554788	-1.1252779574761664
SRR7554817	-1.502627178062761
SRR7554494	-0.9605828236307787
SRR7554776	-1.4138624747466395
SRR7554595	-1.034460875101809
SRR7554592	-1.186367805108548
SRR7554649	-0.9517971547763748
SRR7554636	-1.2135385020017968
SRR7554504	-1.142691691434975
SRR7554794	-1.3335932444970062
SRR7554497	-1.2683412662220854
SRR7554721	-1.1014051388510147
SRR7554484	-0.7776033855858859
SRR7554568	-0.29390758617042156
SRR7554786	-0.9218216319424379
SRR7554628	-0.7277533208725859
SRR7554715	-1.0394241742143608
SRR7554565	-1.2862332050415866
SRR7554846	-1.025008473565472
SRR7554661	-1.3237414563415473
SRR7554574	-1.2077495312564899
SRR7554689	-0.9377911396748454
SRR7554490	-0.7055177044362448
SRR7554800	-0.942573380954463
SRR7554838	-0.5720908978448626
SRR7554551	-0.6955960418339401
SRR7554680	-1.1689364938352564
SRR7554606	-1.1328683735414213
SRR7554760	-1.1548570474287367
SRR7554767	-1.170057597161716
SRR7554635	-1.0401409931055499
SRR7554478	-1.148630720931895
SRR7554538	-1.241816138205348
SRR7554486	-1.046943435833168
